[Header]
Manifest Version	1.2
ReferenceGenome	Homo_sapiens\UCSC\hg19\Sequence\WholeGenomeFASTA

[Regions]
Name	Chromosome	Start	End	Upstream Probe Length	Downstream Probe Length
CEX-chr1-154951178-154951277	chr1	154951178	154951277	0	0
CEX-chr1-154956169-154956544	chr1	154956169	154956544	0	0
CEX-chr1-154960505-154961390	chr1	154960505	154961390	0	0
CEX-chr1-154962034-154962185	chr1	154962034	154962185	0	0
CEX-chr1-154962633-154962740	chr1	154962633	154962740	0	0
CEX-chr1-154962813-154963006	chr1	154962813	154963006	0	0
CEX-chr1-154965040-154965139	chr1	154965040	154965139	0	0
CEX-chr1-154965177-154965276	chr1	154965177	154965276	0	0
CEX-chr1-154965376-154965515	chr1	154965376	154965515	0	0
CEX-chr1-154966071-154966281	chr1	154966071	154966281	0	0
CEX-chr1-154983394-154983493	chr1	154983394	154983493	0	0
CEX-chr1-154987130-154988292	chr1	154987130	154988292	0	0
CEX-chr1-154988694-154989163	chr1	154988694	154989163	0	0
CEX-chr1-154991018-154991238	chr1	154991018	154991238	0	0
CEX-chr1-154995591-154995735	chr1	154995591	154995735	0	0
CEX-chr1-154995837-154995936	chr1	154995837	154995936	0	0
CEX-chr1-154996022-154996121	chr1	154996022	154996121	0	0
CEX-chr1-154996306-154996437	chr1	154996306	154996437	0	0
CEX-chr1-154996946-154997080	chr1	154996946	154997080	0	0
CEX-chr1-154998776-154998880	chr1	154998776	154998880	0	0
CEX-chr1-154999022-154999193	chr1	154999022	154999193	0	0
CEX-chr1-155001707-155001875	chr1	155001707	155001875	0	0
CEX-chr1-155002558-155002719	chr1	155002558	155002719	0	0
CEX-chr1-155002906-155003123	chr1	155002906	155003123	0	0
CEX-chr1-155003573-155003727	chr1	155003573	155003727	0	0
CEX-chr1-155004048-155004249	chr1	155004048	155004249	0	0
CEX-chr1-155005141-155005246	chr1	155005141	155005246	0	0
CEX-chr1-155005568-155005742	chr1	155005568	155005742	0	0
CEX-chr1-155005908-155006179	chr1	155005908	155006179	0	0
CEX-chr1-155006494-155006593	chr1	155006494	155006593	0	0
CEX-chr1-155006814-155007038	chr1	155006814	155007038	0	0
CEX-chr1-155007117-155007216	chr1	155007117	155007216	0	0
CEX-chr1-155011877-155012009	chr1	155011877	155012009	0	0
CEX-chr1-155012959-155013102	chr1	155012959	155013102	0	0
CEX-chr1-155013871-155014091	chr1	155013871	155014091	0	0
CEX-chr1-155014188-155014335	chr1	155014188	155014335	0	0
CEX-chr1-155015209-155015334	chr1	155015209	155015334	0	0
CEX-chr1-155015805-155015987	chr1	155015805	155015987	0	0
CEX-chr1-155018367-155018470	chr1	155018367	155018470	0	0
CEX-chr1-155018599-155018698	chr1	155018599	155018698	0	0
CEX-chr1-155018834-155018964	chr1	155018834	155018964	0	0
CEX-chr1-155019615-155019790	chr1	155019615	155019790	0	0
CEX-chr1-155020261-155020407	chr1	155020261	155020407	0	0
CEX-chr1-155020531-155020648	chr1	155020531	155020648	0	0
CEX-chr1-155021469-155021595	chr1	155021469	155021595	0	0
CEX-chr1-155023091-155023346	chr1	155023091	155023346	0	0
CEX-chr1-155023800-155024010	chr1	155023800	155024010	0	0
CEX-chr1-155024972-155025071	chr1	155024972	155025071	0	0
CEX-chr1-155025096-155025255	chr1	155025096	155025255	0	0
CEX-chr1-155025882-155025981	chr1	155025882	155025981	0	0
CEX-chr1-155026376-155026475	chr1	155026376	155026475	0	0
CEX-chr1-155026564-155026714	chr1	155026564	155026714	0	0
CEX-chr1-155026788-155026984	chr1	155026788	155026984	0	0
CEX-chr1-155028248-155028347	chr1	155028248	155028347	0	0
CEX-chr1-155028393-155028492	chr1	155028393	155028492	0	0
CEX-chr1-155028554-155028727	chr1	155028554	155028727	0	0
CEX-chr1-155028855-155028954	chr1	155028855	155028954	0	0
CEX-chr1-155029427-155029579	chr1	155029427	155029579	0	0
CEX-chr1-155029662-155029840	chr1	155029662	155029840	0	0
CEX-chr1-155030110-155030209	chr1	155030110	155030209	0	0
CEX-chr1-155030325-155030633	chr1	155030325	155030633	0	0
CEX-chr1-155030720-155030950	chr1	155030720	155030950	0	0
CEX-chr1-155031115-155031274	chr1	155031115	155031274	0	0
CEX-chr1-155032365-155032464	chr1	155032365	155032464	0	0
CEX-chr1-155032679-155032821	chr1	155032679	155032821	0	0
CEX-chr1-155033224-155033323	chr1	155033224	155033323	0	0
CEX-chr1-155033889-155033992	chr1	155033889	155033992	0	0
CEX-chr1-155034378-155034493	chr1	155034378	155034493	0	0
CEX-chr1-155034719-155034888	chr1	155034719	155034888	0	0
CEX-chr1-155034908-155035007	chr1	155034908	155035007	0	0
CEX-chr1-155036298-155036457	chr1	155036298	155036457	0	0
CEX-chr1-155039204-155039494	chr1	155039204	155039494	0	0
CEX-chr1-155039833-155039932	chr1	155039833	155039932	0	0
CEX-chr1-155041327-155041467	chr1	155041327	155041467	0	0
CEX-chr1-155041473-155041672	chr1	155041473	155041672	0	0
CEX-chr1-155051385-155051547	chr1	155051385	155051547	0	0
CEX-chr1-155057562-155057882	chr1	155057562	155057882	0	0
CEX-chr1-155058336-155058435	chr1	155058336	155058435	0	0
CEX-chr1-155058593-155058692	chr1	155058593	155058692	0	0
CEX-chr1-155058887-155059021	chr1	155058887	155059021	0	0
CEX-chr1-155100450-155100549	chr1	155100450	155100549	0	0
CEX-chr1-155103813-155104112	chr1	155103813	155104112	0	0
CEX-chr1-155105962-155106061	chr1	155105962	155106061	0	0
CEX-chr1-155106182-155106281	chr1	155106182	155106281	0	0
CEX-chr1-155106429-155106545	chr1	155106429	155106545	0	0
CEX-chr1-155108102-155108201	chr1	155108102	155108201	0	0
CEX-chr1-155108378-155108477	chr1	155108378	155108477	0	0
CEX-chr1-155108764-155108863	chr1	155108764	155108863	0	0
CEX-chr1-155109302-155109429	chr1	155109302	155109429	0	0
CEX-chr1-155110035-155110200	chr1	155110035	155110200	0	0
CEX-chr1-155110453-155110576	chr1	155110453	155110576	0	0
CEX-chr1-155110654-155110759	chr1	155110654	155110759	0	0
CEX-chr1-155112387-155112857	chr1	155112387	155112857	0	0
CEX-chr1-155141914-155142038	chr1	155141914	155142038	0	0
CEX-chr1-155142251-155142350	chr1	155142251	155142350	0	0
CEX-chr1-155145020-155145119	chr1	155145020	155145119	0	0
CEX-chr1-155145212-155145370	chr1	155145212	155145370	0	0
CEX-chr1-155145688-155145787	chr1	155145688	155145787	0	0
CEX-chr1-155145868-155145967	chr1	155145868	155145967	0	0
CEX-chr1-155146425-155146524	chr1	155146425	155146524	0	0
CEX-chr1-155146996-155147155	chr1	155146996	155147155	0	0
CEX-chr1-155147192-155147351	chr1	155147192	155147351	0	0
CEX-chr1-155147850-155148269	chr1	155147850	155148269	0	0
CEX-chr1-155148362-155148709	chr1	155148362	155148709	0	0
CEX-chr1-155149406-155149553	chr1	155149406	155149553	0	0
CEX-chr1-155149669-155149768	chr1	155149669	155149768	0	0
CEX-chr1-155150476-155150733	chr1	155150476	155150733	0	0
CEX-chr1-155150966-155151091	chr1	155150966	155151091	0	0
CEX-chr1-155151194-155151353	chr1	155151194	155151353	0	0
CEX-chr1-155152106-155152412	chr1	155152106	155152412	0	0
CEX-chr1-155152895-155152994	chr1	155152895	155152994	0	0
CEX-chr1-155154326-155154674	chr1	155154326	155154674	0	0
CEX-chr1-155156271-155156668	chr1	155156271	155156668	0	0
CEX-chr1-155158349-155158687	chr1	155158349	155158687	0	0
CEX-chr1-155159215-155159387	chr1	155159215	155159387	0	0
CEX-chr1-155159699-155159852	chr1	155159699	155159852	0	0
CEX-chr1-155159929-155160054	chr1	155159929	155160054	0	0
CEX-chr1-155160196-155160336	chr1	155160196	155160336	0	0
CEX-chr1-155160462-155160561	chr1	155160462	155160561	0	0
CEX-chr1-155160637-155161428	chr1	155160637	155161428	0	0
CEX-chr1-155161466-155161565	chr1	155161466	155161565	0	0
CEX-chr1-155161656-155162278	chr1	155161656	155162278	0	0
CEX-chr1-155162556-155162655	chr1	155162556	155162655	0	0
CEX-chr1-155165612-155165711	chr1	155165612	155165711	0	0
CEX-chr1-155165776-155165919	chr1	155165776	155165919	0	0
CEX-chr1-155166830-155167006	chr1	155166830	155167006	0	0
CEX-chr1-155167252-155167452	chr1	155167252	155167452	0	0
CEX-chr1-155167646-155167745	chr1	155167646	155167745	0	0
CEX-chr1-155167831-155168013	chr1	155167831	155168013	0	0
CEX-chr1-155168198-155168395	chr1	155168198	155168395	0	0
CEX-chr1-155169572-155169671	chr1	155169572	155169671	0	0
CEX-chr1-155169784-155169906	chr1	155169784	155169906	0	0
CEX-chr1-155170240-155170403	chr1	155170240	155170403	0	0
CEX-chr1-155170686-155170797	chr1	155170686	155170797	0	0
CEX-chr1-155170883-155170997	chr1	155170883	155170997	0	0
CEX-chr1-155171206-155171388	chr1	155171206	155171388	0	0
CEX-chr1-155171737-155171836	chr1	155171737	155171836	0	0
CEX-chr1-155172050-155172194	chr1	155172050	155172194	0	0
CEX-chr1-155172601-155172753	chr1	155172601	155172753	0	0
CEX-chr1-155172853-155172952	chr1	155172853	155172952	0	0
CEX-chr1-155173006-155173105	chr1	155173006	155173105	0	0
CEX-chr1-155173268-155173367	chr1	155173268	155173367	0	0
CEX-chr1-155174590-155174750	chr1	155174590	155174750	0	0
CEX-chr1-155174849-155175109	chr1	155174849	155175109	0	0
CEX-chr1-155175989-155176199	chr1	155175989	155176199	0	0
CEX-chr1-155177579-155177678	chr1	155177579	155177678	0	0
CEX-chr1-155178594-155179125	chr1	155178594	155179125	0	0
CEX-chr1-155180131-155180230	chr1	155180131	155180230	0	0
CEX-chr1-155180329-155180428	chr1	155180329	155180428	0	0
CEX-chr1-155181915-155182014	chr1	155181915	155182014	0	0
CEX-chr1-155182174-155182360	chr1	155182174	155182360	0	0
CEX-chr1-155182474-155182573	chr1	155182474	155182573	0	0
CEX-chr1-155182995-155183184	chr1	155182995	155183184	0	0
CEX-chr1-155183202-155183491	chr1	155183202	155183491	0	0
CEX-chr1-155184159-155184264	chr1	155184159	155184264	0	0
CEX-chr1-155184359-155184475	chr1	155184359	155184475	0	0
CEX-chr1-155184845-155184953	chr1	155184845	155184953	0	0
CEX-chr1-155185354-155185578	chr1	155185354	155185578	0	0
CEX-chr1-155186175-155186412	chr1	155186175	155186412	0	0
CEX-chr1-155186648-155186820	chr1	155186648	155186820	0	0
CEX-chr1-155187031-155187164	chr1	155187031	155187164	0	0
CEX-chr1-155187748-155187847	chr1	155187748	155187847	0	0
CEX-chr1-155188175-155188274	chr1	155188175	155188274	0	0
CEX-chr1-155188603-155188702	chr1	155188603	155188702	0	0
CEX-chr1-155194619-155194718	chr1	155194619	155194718	0	0
CEX-chr1-155203757-155203856	chr1	155203757	155203856	0	0
CEX-chr1-155203902-155204240	chr1	155203902	155204240	0	0
CEX-chr1-155204735-155205153	chr1	155204735	155205153	0	0
CEX-chr1-155205421-155205686	chr1	155205421	155205686	0	0
CEX-chr1-155205985-155206311	chr1	155205985	155206311	0	0
CEX-chr1-155207081-155207420	chr1	155207081	155207420	0	0
CEX-chr1-155207874-155208148	chr1	155207874	155208148	0	0
CEX-chr1-155208235-155208492	chr1	155208235	155208492	0	0
CEX-chr1-155209356-155209604	chr1	155209356	155209604	0	0
CEX-chr1-155209626-155209919	chr1	155209626	155209919	0	0
CEX-chr1-155210370-155210559	chr1	155210370	155210559	0	0
CEX-chr1-155210826-155210960	chr1	155210826	155210960	0	0
CEX-chr1-155217186-155217320	chr1	155217186	155217320	0	0
CEX-chr1-155217550-155217753	chr1	155217550	155217753	0	0
CEX-chr1-155217824-155218096	chr1	155217824	155218096	0	0
CEX-chr1-155218181-155218280	chr1	155218181	155218280	0	0
CEX-chr1-155220054-155220720	chr1	155220054	155220720	0	0
CEX-chr1-155220871-155220970	chr1	155220871	155220970	0	0
CEX-chr1-155221291-155221450	chr1	155221291	155221450	0	0
CEX-chr1-155221492-155221715	chr1	155221492	155221715	0	0
CEX-chr1-155223344-155223525	chr1	155223344	155223525	0	0
CEX-chr1-155223598-155223771	chr1	155223598	155223771	0	0
CEX-chr1-155223873-155223987	chr1	155223873	155223987	0	0
CEX-chr1-155224170-155224269	chr1	155224170	155224269	0	0
CEX-chr1-155224442-155224670	chr1	155224442	155224670	0	0
CEX-chr1-155226062-155226212	chr1	155226062	155226212	0	0
CEX-chr1-155226463-155226584	chr1	155226463	155226584	0	0
CEX-chr1-155227074-155227179	chr1	155227074	155227179	0	0
CEX-chr1-155227287-155227450	chr1	155227287	155227450	0	0
CEX-chr1-155228615-155228747	chr1	155228615	155228747	0	0
CEX-chr1-155230119-155230243	chr1	155230119	155230243	0	0
CEX-chr1-155230276-155230452	chr1	155230276	155230452	0	0
CEX-chr1-155231437-155231536	chr1	155231437	155231536	0	0
CEX-chr1-155231860-155231959	chr1	155231860	155231959	0	0
CEX-chr1-155233007-155233193	chr1	155233007	155233193	0	0
CEX-chr1-155233737-155233836	chr1	155233737	155233836	0	0
CEX-chr1-155234002-155234101	chr1	155234002	155234101	0	0
CEX-chr1-155234251-155234350	chr1	155234251	155234350	0	0
CEX-chr1-155234434-155234567	chr1	155234434	155234567	0	0
CEX-chr1-155235649-155235748	chr1	155235649	155235748	0	0
CEX-chr1-155236518-155236707	chr1	155236518	155236707	0	0
CEX-chr1-155237799-155237919	chr1	155237799	155237919	0	0
CEX-chr1-155238068-155238167	chr1	155238068	155238167	0	0
CEX-chr1-155238492-155238591	chr1	155238492	155238591	0	0
CEX-chr1-155239277-155239509	chr1	155239277	155239509	0	0
CEX-chr1-155240597-155240770	chr1	155240597	155240770	0	0
CEX-chr1-155247380-155247661	chr1	155247380	155247661	0	0
CEX-chr1-155252200-155252633	chr1	155252200	155252633	0	0
CEX-chr1-155253763-155253928	chr1	155253763	155253928	0	0
CEX-chr1-155254328-155254550	chr1	155254328	155254550	0	0
CEX-chr1-155254954-155255104	chr1	155254954	155255104	0	0
CEX-chr1-155255513-155255757	chr1	155255513	155255757	0	0
CEX-chr1-155256962-155257130	chr1	155256962	155257130	0	0
CEX-chr1-155257570-155258256	chr1	155257570	155258256	0	0
CEX-chr1-155260312-155260520	chr1	155260312	155260520	0	0
CEX-chr1-155261496-155261779	chr1	155261496	155261779	0	0
CEX-chr1-155262917-155263432	chr1	155262917	155263432	0	0
CEX-chr1-155263975-155264594	chr1	155263975	155264594	0	0
CEX-chr1-155264856-155265144	chr1	155264856	155265144	0	0
CEX-chr1-155265177-155265598	chr1	155265177	155265598	0	0
CEX-chr1-155269838-155270122	chr1	155269838	155270122	0	0
CEX-chr1-155270585-155270762	chr1	155270585	155270762	0	0
CEX-chr1-155271036-155271237	chr1	155271036	155271237	0	0
CEX-chr1-155279579-155279758	chr1	155279579	155279758	0	0
CEX-chr1-155279832-155279998	chr1	155279832	155279998	0	0
CEX-chr1-155282044-155282188	chr1	155282044	155282188	0	0
CEX-chr1-155287723-155287822	chr1	155287723	155287822	0	0
CEX-chr1-155287958-155288084	chr1	155287958	155288084	0	0
CEX-chr1-155288394-155288550	chr1	155288394	155288550	0	0
CEX-chr1-155288634-155288733	chr1	155288634	155288733	0	0
CEX-chr1-155289391-155289490	chr1	155289391	155289490	0	0
CEX-chr1-155289583-155289721	chr1	155289583	155289721	0	0
CEX-chr1-155290198-155290402	chr1	155290198	155290402	0	0
CEX-chr1-155290558-155291287	chr1	155290558	155291287	0	0
CEX-chr1-155291556-155292930	chr1	155291556	155292930	0	0
CEX-chr1-155294166-155294376	chr1	155294166	155294376	0	0
CEX-chr1-155294634-155294736	chr1	155294634	155294736	0	0
CEX-chr1-155294882-155294981	chr1	155294882	155294981	0	0
CEX-chr1-155294999-155295283	chr1	155294999	155295283	0	0
CEX-chr1-155295356-155295465	chr1	155295356	155295465	0	0
CEX-chr1-155295629-155295728	chr1	155295629	155295728	0	0
CEX-chr1-155296369-155296925	chr1	155296369	155296925	0	0
CEX-chr1-155297939-155298068	chr1	155297939	155298068	0	0
CEX-chr1-155300172-155300364	chr1	155300172	155300364	0	0
CEX-chr1-155307447-155307546	chr1	155307447	155307546	0	0
CEX-chr1-155307878-155308183	chr1	155307878	155308183	0	0
CEX-chr1-155309090-155309189	chr1	155309090	155309189	0	0
CEX-chr1-155311725-155311895	chr1	155311725	155311895	0	0
CEX-chr1-155313103-155313279	chr1	155313103	155313279	0	0
CEX-chr1-155313393-155313535	chr1	155313393	155313535	0	0
CEX-chr1-155313970-155314069	chr1	155313970	155314069	0	0
CEX-chr1-155315900-155315999	chr1	155315900	155315999	0	0
CEX-chr1-155316141-155316310	chr1	155316141	155316310	0	0
CEX-chr1-155317445-155317697	chr1	155317445	155317697	0	0
CEX-chr1-155319116-155319252	chr1	155319116	155319252	0	0
CEX-chr1-155319311-155319410	chr1	155319311	155319410	0	0
CEX-chr1-155322495-155322651	chr1	155322495	155322651	0	0
CEX-chr1-155324262-155324423	chr1	155324262	155324423	0	0
CEX-chr1-155327105-155327204	chr1	155327105	155327204	0	0
CEX-chr1-155327374-155327542	chr1	155327374	155327542	0	0
CEX-chr1-155330090-155330202	chr1	155330090	155330202	0	0
CEX-chr1-155340293-155340443	chr1	155340293	155340443	0	0
CEX-chr1-155340566-155340776	chr1	155340566	155340776	0	0
CEX-chr1-155348070-155348182	chr1	155348070	155348182	0	0
CEX-chr1-155348267-155348366	chr1	155348267	155348366	0	0
CEX-chr1-155349828-155349927	chr1	155349828	155349927	0	0
CEX-chr1-155365248-155365347	chr1	155365248	155365347	0	0
CEX-chr1-155385513-155385716	chr1	155385513	155385716	0	0
CEX-chr1-155402993-155403853	chr1	155402993	155403853	0	0
CEX-chr1-155408116-155408861	chr1	155408116	155408861	0	0
CEX-chr1-155429529-155429691	chr1	155429529	155429691	0	0
CEX-chr1-155447675-155452242	chr1	155447675	155452242	0	0
CEX-chr1-155490033-155490191	chr1	155490033	155490191	0	0
CEX-chr1-155490889-155491312	chr1	155490889	155491312	0	0
CEX-chr1-155531918-155532077	chr1	155531918	155532077	0	0
CEX-chr1-155532096-155533025	chr1	155532096	155533025	0	0
CEX-chr1-155533041-155533359	chr1	155533041	155533359	0	0
CEX-chr1-155579977-155580131	chr1	155579977	155580131	0	0
CEX-chr1-155580183-155580353	chr1	155580183	155580353	0	0
CEX-chr1-155580815-155580914	chr1	155580815	155580914	0	0
CEX-chr1-155580995-155581094	chr1	155580995	155581094	0	0
CEX-chr1-155581218-155581396	chr1	155581218	155581396	0	0
CEX-chr1-155581447-155581620	chr1	155581447	155581620	0	0
CEX-chr1-155581757-155581893	chr1	155581757	155581893	0	0
CEX-chr1-155581971-155582109	chr1	155581971	155582109	0	0
CEX-chr1-155582207-155582363	chr1	155582207	155582363	0	0
CEX-chr1-155582633-155582768	chr1	155582633	155582768	0	0
CEX-chr1-155582838-155583026	chr1	155582838	155583026	0	0
CEX-chr1-155583216-155583359	chr1	155583216	155583359	0	0
CEX-chr1-155583446-155583609	chr1	155583446	155583609	0	0
CEX-chr1-155583848-155584066	chr1	155583848	155584066	0	0
CEX-chr1-155629446-155630724	chr1	155629446	155630724	0	0
CEX-chr1-155631019-155631216	chr1	155631019	155631216	0	0
CEX-chr1-155638416-155638570	chr1	155638416	155638570	0	0
CEX-chr1-155640109-155640257	chr1	155640109	155640257	0	0
CEX-chr1-155642349-155642524	chr1	155642349	155642524	0	0
CEX-chr1-155644795-155644894	chr1	155644795	155644894	0	0
CEX-chr1-155646337-155646539	chr1	155646337	155646539	0	0
CEX-chr1-155649046-155649145	chr1	155649046	155649145	0	0
CEX-chr1-155649198-155649305	chr1	155649198	155649305	0	0
CEX-chr1-155650178-155650277	chr1	155650178	155650277	0	0
CEX-chr1-155657860-155658255	chr1	155657860	155658255	0	0
CEX-chr1-155658635-155658848	chr1	155658635	155658848	0	0
CEX-chr1-155679544-155679643	chr1	155679544	155679643	0	0
CEX-chr1-155686795-155686921	chr1	155686795	155686921	0	0
CEX-chr1-155691306-155691411	chr1	155691306	155691411	0	0
CEX-chr1-155695171-155695283	chr1	155695171	155695283	0	0
CEX-chr1-155695715-155695814	chr1	155695715	155695814	0	0
CEX-chr1-155697397-155697531	chr1	155697397	155697531	0	0
CEX-chr1-155698824-155698923	chr1	155698824	155698923	0	0
CEX-chr1-155698997-155699159	chr1	155698997	155699159	0	0
CEX-chr1-155701127-155701226	chr1	155701127	155701226	0	0
CEX-chr1-155701730-155701829	chr1	155701730	155701829	0	0
CEX-chr1-155706685-155706856	chr1	155706685	155706856	0	0
CEX-chr1-155707941-155708040	chr1	155707941	155708040	0	0
CEX-chr1-155715559-155715711	chr1	155715559	155715711	0	0
CEX-chr1-155715755-155715931	chr1	155715755	155715931	0	0
CEX-chr1-155716335-155716494	chr1	155716335	155716494	0	0
CEX-chr1-155716544-155716726	chr1	155716544	155716726	0	0
CEX-chr1-155716897-155716996	chr1	155716897	155716996	0	0
CEX-chr1-155717019-155717198	chr1	155717019	155717198	0	0
CEX-chr1-155717353-155717741	chr1	155717353	155717741	0	0
CEX-chr1-155720363-155720524	chr1	155720363	155720524	0	0
CEX-chr1-155721557-155721660	chr1	155721557	155721660	0	0
